left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.5189642,0.51423466,0.51485234,0.56782496,0.59457433,0.512831,0.58468926,0.5814437,0.6069495,0.5280284,0.6076334,0.5685954,0.6559412,0.5341233,0.64902246,0.5646559,0.74555004,0.5308927,0.7304951,0.57815945,0.8421916,0.5426849,0.8337322,0.5946897,neutral
0.5274438,0.5122248,0.5217551,0.5658509,0.6013928,0.50909936,0.59178036,0.57879883,0.61937016,0.52772444,0.6195932,0.5677288,0.661523,0.5308336,0.65354,0.5612488,0.75309527,0.5308267,0.73786706,0.57756084,0.8513673,0.54244196,0.83993775,0.5945154,neutral
0.53467566,0.5102029,0.5299401,0.5637641,0.607934,0.50686336,0.5992783,0.5781054,0.61614597,0.52697694,0.6211434,0.5679735,0.6719167,0.5286882,0.66600275,0.5586289,0.75894386,0.5300918,0.75158745,0.5772217,0.8517016,0.54239047,0.8465353,0.59477925,neutral
0.5391533,0.50870913,0.5360149,0.5609431,0.61134,0.505622,0.60562634,0.57523805,0.61689603,0.5258521,0.6263981,0.5674403,0.67308974,0.5254016,0.66806537,0.55502146,0.76301116,0.5298273,0.75489765,0.5739027,0.8544578,0.54164803,0.85251373,0.59399,neutral
0.54089487,0.50738734,0.5393827,0.56057394,0.6141612,0.5046925,0.6093277,0.5732689,0.6193856,0.52305686,0.6323275,0.563247,0.677038,0.5241322,0.67216575,0.553012,0.7664542,0.5298122,0.7604005,0.57059777,0.8554254,0.5412745,0.8568979,0.5887674,neutral
0.5391659,0.5073818,0.5382385,0.56022674,0.6112771,0.5041992,0.6078813,0.5735313,0.6194936,0.52006394,0.6278135,0.5640298,0.67881644,0.5235244,0.67461807,0.5512517,0.766649,0.52966523,0.76145715,0.5655989,0.8569288,0.5412416,0.85867053,0.5816894,neutral
0.53863543,0.5073662,0.535555,0.5601001,0.61006993,0.5039925,0.6037431,0.57324475,0.6166701,0.51854736,0.6204922,0.56114537,0.6770704,0.5226866,0.67304415,0.55081046,0.7632806,0.529447,0.75733167,0.56059515,0.85498554,0.54085284,0.8566848,0.5722569,neutral
0.53077203,0.5075864,0.5326118,0.56010586,0.60816044,0.50412434,0.60063016,0.5730089,0.603723,0.5122465,0.6163466,0.5588783,0.6764131,0.5211898,0.67148274,0.54959613,0.76138854,0.5278289,0.75483197,0.5561265,0.8537022,0.5399178,0.85408705,0.5623002,neutral
0.5208827,0.50841606,0.52578217,0.56060976,0.5983528,0.50462776,0.6004807,0.57329977,0.5922709,0.5060828,0.61566377,0.55880994,0.66830873,0.51865244,0.6667707,0.54701984,0.7603027,0.5244725,0.7544544,0.55102646,0.849932,0.53418124,0.85251415,0.55397403,neutral
0.51579636,0.50880253,0.52104676,0.560959,0.5911711,0.5041834,0.59738386,0.57272,0.5707645,0.5026552,0.6118259,0.55928075,0.6638502,0.5175446,0.66359895,0.5461471,0.7597325,0.520373,0.7532331,0.54717225,0.8492412,0.5268019,0.85177666,0.5453665,neutral
0.514417,0.509035,0.51935595,0.5610541,0.5903264,0.5040978,0.5966726,0.5724398,0.57298845,0.49595666,0.6079904,0.56003994,0.66024494,0.5155278,0.6620709,0.5443086,0.75422925,0.51608,0.74948174,0.5422828,0.84669816,0.51958555,0.8513553,0.539668,neutral
