left_shoulder_y,left_shoulder_x,right_shoulder_y,right_shoulder_x,left_elbow_y,left_elbow_x,right_elbow_y,right_elbow_x,left_wrist_y,left_wrist_x,right_wrist_y,right_wrist_x,left_hip_y,left_hip_x,right_hip_y,right_hip_x,left_knee_y,left_knee_x,right_knee_y,right_knee_x,left_ankle_y,left_ankle_x,right_ankle_y,right_ankle_x,shot
0.39820668,0.3426941,0.40470707,0.40989852,0.49123827,0.32965237,0.491048,0.4328248,0.48062426,0.34054068,0.5100741,0.40315232,0.5788498,0.3637827,0.5769771,0.4012684,0.6801761,0.32838407,0.69060785,0.4116989,0.8138929,0.30934465,0.8163912,0.43754244,neutral
0.39693573,0.34117672,0.40058404,0.40934148,0.4911947,0.32905126,0.485851,0.43225798,0.48808396,0.34889784,0.5058073,0.40728155,0.5770689,0.3621387,0.5749317,0.40117946,0.6805369,0.32788807,0.6888783,0.4123407,0.8179359,0.30955288,0.8152084,0.43786755,neutral
0.3884001,0.3400237,0.40011936,0.40873057,0.48704487,0.32900274,0.4822239,0.43087855,0.4833633,0.3534519,0.5037622,0.4035936,0.57247543,0.36152157,0.57050335,0.39942256,0.6808836,0.32803404,0.6846219,0.41233516,0.8206251,0.30988437,0.8136414,0.4381643,neutral
0.37791705,0.33986402,0.39494202,0.4074843,0.48187315,0.32518476,0.4799881,0.42633358,0.4805531,0.35248318,0.4985241,0.3988679,0.56281805,0.35689676,0.56027466,0.39853844,0.6808235,0.32832947,0.680737,0.4127408,0.81982046,0.3108726,0.81265664,0.438785,neutral
0.36988407,0.3367365,0.38579768,0.40597445,0.47855034,0.32199675,0.47962853,0.42234293,0.47913432,0.34913284,0.49805123,0.3950364,0.559708,0.35016793,0.5563523,0.3934056,0.68443495,0.3286485,0.6808283,0.4140173,0.8249054,0.31115693,0.81439865,0.438915,neutral
0.3702845,0.33165872,0.3830167,0.404638,0.47727567,0.31845382,0.47877198,0.41982803,0.47839573,0.34626114,0.49588984,0.39256734,0.5588808,0.3439687,0.55591315,0.38784823,0.689541,0.3300751,0.6820548,0.41364354,0.8325043,0.31514543,0.8157369,0.43816084,neutral
0.37183288,0.32786208,0.38231274,0.40081015,0.47741893,0.31555623,0.47887504,0.4113861,0.48080063,0.34481892,0.49714994,0.3921449,0.5596022,0.3405394,0.5566285,0.38314873,0.69433296,0.33152056,0.68376297,0.4129396,0.8421876,0.31817746,0.82102525,0.4370017,neutral
0.37309453,0.32573038,0.3825439,0.39657357,0.48084,0.31252247,0.4824615,0.40507722,0.50043637,0.34007153,0.5090742,0.39082244,0.5650922,0.33800083,0.56197464,0.379672,0.70502496,0.33311993,0.69203734,0.4124987,0.8604532,0.31872696,0.83531547,0.4345438,neutral
0.3814304,0.32331,0.38776144,0.39386624,0.48705634,0.30988652,0.49431995,0.3997789,0.5057679,0.3376215,0.52392334,0.38728434,0.57565945,0.33475026,0.5729419,0.3761992,0.71285605,0.33330816,0.7013757,0.41195607,0.86085474,0.32191068,0.84315974,0.4279027,neutral
0.38932702,0.32174838,0.39452836,0.39254278,0.49178466,0.30847955,0.50521183,0.39746532,0.49936062,0.3364352,0.5197502,0.3865713,0.58214754,0.33117613,0.5802483,0.37344685,0.7179852,0.3332886,0.70071185,0.40866914,0.86360407,0.32338738,0.847599,0.4204628,neutral
0.39266035,0.3202347,0.39766154,0.39193553,0.49411413,0.30721912,0.50802594,0.39677444,0.5004326,0.33440724,0.5220759,0.3861706,0.57999456,0.32965925,0.57840365,0.3724111,0.71637523,0.33296022,0.6990485,0.40521732,0.86898464,0.32283384,0.85222685,0.41277847,neutral
